,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,EstimatedSalary,Balance,NumOfProducts,HasCrCard,IsActiveMember,Exited,AgeGroup,CustomerType,CreditScoreCategory,BalanceCategory,CustomerSegment
0,15634602,Hargrave,619,France,Female,42,2,101348.88,0.0,1,1,1,1,Mid-Life Adult (31-50),Short Term,Medium,Low Balance,Medium | Low Balance | Mid-Life Adult (31-50) | Short Term
8943,15709780,Azuka,667,France,Female,37,9,67734.79,71787.0,2,1,1,0,Mid-Life Adult (31-50),Long Term,Medium,Low Balance,Medium | Low Balance | Mid-Life Adult (31-50) | Long Term
8944,15727350,Pai,516,French,Female,37,8,3363.36,113143.0,1,0,0,0,Mid-Life Adult (31-50),Long Term,Low,High Balance,Low | High Balance | Mid-Life Adult (31-50) | Long Term
8945,15752312,Howells,551,Spain,Male,49,1,135757.27,150778.0,2,1,1,0,Mid-Life Adult (31-50),Short Term,Low,High Balance,Low | High Balance | Mid-Life Adult (31-50) | Short Term
8946,15616745,Hs?,542,Spain,Male,35,2,22314.55,174895.0,1,1,1,0,Mid-Life Adult (31-50),Short Term,Low,High Balance,Low | High Balance | Mid-Life Adult (31-50) | Short Term
8947,15572294,Kelly,623,French,Male,28,7,129526.57,0.0,1,0,0,0,Young Adult (18-30),Long Term,Medium,Low Balance,Medium | Low Balance | Young Adult (18-30) | Long Term
8948,15674110,Walton,701,France,Female,43,2,37266.43,160417.0,1,1,1,0,Mid-Life Adult (31-50),Short Term,High,High Balance,High | High Balance | Mid-Life Adult (31-50) | Short Term
8949,15662501,Ebelechukwu,583,France,Male,48,3,60017.46,91247.0,1,0,0,1,Mid-Life Adult (31-50),Short Term,Low,Low Balance,Low | Low Balance | Mid-Life Adult (31-50) | Short Term
8950,15649239,Vasilieva,731,Spain,Male,46,10,153015.42,0.0,2,0,0,0,Mid-Life Adult (31-50),Long Term,High,Low Balance,High | Low Balance | Mid-Life Adult (31-50) | Long Term
8951,15700424,Hsiao,461,France,Female,35,5,54209.02,0.0,1,1,1,0,Mid-Life Adult (31-50),Long Term,Low,Low Balance,Low | Low Balance | Mid-Life Adult (31-50) | Long Term
8952,15636388,Abrego,702,Germany,Female,23,7,114603.96,98775.0,1,0,0,0,Young Adult (18-30),Long Term,High,High Balance,High | High Balance | Young Adult (18-30) | Long Term
8953,15713975,Gibson,565,Germany,Female,47,10,165849.49,139756.0,1,0,0,1,Mid-Life Adult (31-50),Long Term,Low,High Balance,Low | High Balance | Mid-Life Adult (31-50) | Long Term
8954,15592925,Giordano,711,Spain,Male,42,3,16392.72,177627.0,3,1,1,1,Mid-Life Adult (31-50),Short Term,High,High Balance,High | High Balance | Mid-Life Adult (31-50) | Short Term
8955,15581626,Mancini,664,France,Male,54,8,162719.69,0.0,1,1,1,1,Older Adult (51+),Long Term,Medium,Low Balance,Medium | Low Balance | Older Adult (51+) | Long Term
8956,15641319,Afanasyeva,518,Spain,Male,50,4,107112.25,0.0,1,0,0,1,Mid-Life Adult (31-50),Long Term,Low,Low Balance,Low | Low Balance | Mid-Life Adult (31-50) | Long Term
8957,15723481,Wright,728,Spain,Male,42,8,41823.22,0.0,2,1,1,0,Mid-Life Adult (31-50),Long Term,High,Low Balance,High | Low Balance | Mid-Life Adult (31-50) | Long Term
8958,15787825,Okwudiliolisa,585,Germany,Male,37,6,99907.29,152497.0,1,1,1,0,Mid-Life Adult (31-50),Long Term,Low,High Balance,Low | High Balance | Mid-Life Adult (31-50) | Long Term
8959,15710726,Hughes,573,France,Male,52,8,178229.04,0.0,2,1,1,0,Older Adult (51+),Long Term,Low,Low Balance,Low | Low Balance | Older Adult (51+) | Long Term
8960,15627195,Parrott,568,Germany,Male,26,1,22095.73,112930.0,2,0,0,0,Young Adult (18-30),Short Term,Low,High Balance,Low | High Balance | Young Adult (18-30) | Short Term
8961,15657957,Hughes,602,Germany,Female,26,8,197861.16,113674.0,1,0,0,1,Young Adult (18-30),Long Term,Medium,High Balance,Medium | High Balance | Young Adult (18-30) | Long Term
8962,15676117,Zinachukwudi,603,France,Male,44,9,138328.24,0.0,1,0,0,0,Mid-Life Adult (31-50),Long Term,Medium,Low Balance,Medium | Low Balance | Mid-Life Adult (31-50) | Long Term
8963,15607874,Keane,687,France,Male,38,0,137276.83,144451.0,1,1,1,0,Mid-Life Adult (31-50),Short Term,Medium,High Balance,Medium | High Balance | Mid-Life Adult (31-50) | Short Term
8964,15796993,McCollum,741,France,Male,52,1,21834.4,171236.0,2,0,0,1,Older Adult (51+),Short Term,High,High Balance,High | High Balance | Older Adult (51+) | Short Term
8965,15649858,Simpson,469,Spain,Male,37,9,119890.86,96776.0,1,1,1,0,Mid-Life Adult (31-50),Long Term,Low,Low Balance,Low | Low Balance | Mid-Life Adult (31-50) | Long Term
8966,15811032,Gambrell,477,Germany,Female,58,8,24564.7,145985.0,1,1,1,0,Older Adult (51+),Long Term,Low,High Balance,Low | High Balance | Older Adult (51+) | Long Term
8967,15679963,Moretti,737,Germany,Male,43,8,10209.8,96354.0,1,0,0,0,Mid-Life Adult (31-50),Long Term,High,Low Balance,High | Low Balance | Mid-Life Adult (31-50) | Long Term
8968,15579131,Ricci,835,France,Male,25,7,83449.65,0.0,2,1,1,0,Young Adult (18-30),Long Term,High,Low Balance,High | Low Balance | Young Adult (18-30) | Long Term
8969,15572428,Rieke,717,Germany,Female,33,0,81508.1,115777.0,1,1,1,0,Mid-Life Adult (31-50),Short Term,High,High Balance,High | High Balance | Mid-Life Adult (31-50) | Short Term
8970,15622461,Ndubuagha,562,France,Female,51,7,32626.21,122822.0,2,0,0,0,Older Adult (51+),Long Term,Low,High Balance,Low | High Balance | Older Adult (51+) | Long Term
8971,15636105,Chung,758,Spain,Male,61,2,43982.41,0.0,2,1,1,0,Older Adult (51+),Short Term,High,Low Balance,High | Low Balance | Older Adult (51+) | Short Term
8972,15583849,Ts'ai,408,France,Male,40,3,124874.23,0.0,2,0,0,0,Mid-Life Adult (31-50),Short Term,Low,Low Balance,Low | Low Balance | Mid-Life Adult (31-50) | Short Term
8973,15718780,Cox,650,Spain,Female,32,4,118324.75,79450.0,1,1,1,0,Mid-Life Adult (31-50),Long Term,Medium,Low Balance,Medium | Low Balance | Mid-Life Adult (31-50) | Long Term
8974,15739271,Lei,582,Germany,Male,33,2,22113.93,122394.0,1,1,1,0,Mid-Life Adult (31-50),Short Term,Low,High Balance,Low | High Balance | Mid-Life Adult (31-50) | Short Term
8975,15697129,Ulyanova,706,Spain,Female,43,1,31962.77,0.0,2,0,0,0,Mid-Life Adult (31-50),Short Term,High,Low Balance,High | Low Balance | Mid-Life Adult (31-50) | Short Term
8976,15763415,Gray,567,Germany,Male,41,0,105746.94,134379.0,1,1,1,0,Mid-Life Adult (31-50),Short Term,Low,High Balance,Low | High Balance | Mid-Life Adult (31-50) | Short Term
8977,15796617,McGregor,720,France,Male,29,2,39925.52,0.0,2,0,0,0,Young Adult (18-30),Short Term,High,Low Balance,High | Low Balance | Young Adult (18-30) | Short Term
8978,15626628,Tretiakova,631,Spain,Female,31,2,127630.88,88162.0,2,0,0,0,Mid-Life Adult (31-50),Short Term,Medium,Low Balance,Medium | Low Balance | Mid-Life Adult (31-50) | Short Term
8979,15765857,Genovesi,623,Spain,Male,41,2,28778.98,142412.0,1,0,0,0,Mid-Life Adult (31-50),Short Term,Medium,High Balance,Medium | High Balance | Mid-Life Adult (31-50) | Short Term
8980,15742511,Gordon,514,France,Male,35,3,10008.68,121031.0,1,0,0,0,Mid-Life Adult (31-50),Short Term,Low,High Balance,Low | High Balance | Mid-Life Adult (31-50) | Short Term
8981,15786433,Aitken,650,Germany,Female,35,3,24482.16,165982.0,2,1,1,0,Mid-Life Adult (31-50),Short Term,Medium,High Balance,Medium | High Balance | Mid-Life Adult (31-50) | Short Term
8982,15685805,Ginikanwa,673,Spain,Female,35,6,98618.79,0.0,2,0,0,0,Mid-Life Adult (31-50),Long Term,Medium,Low Balance,Medium | Low Balance | Mid-Life Adult (31-50) | Long Term
8983,15627971,Coates,504,France,Female,32,8,16281.94,206664.0,1,0,0,0,Mid-Life Adult (31-50),Long Term,Low,High Balance,Low | High Balance | Mid-Life Adult (31-50) | Long Term
8984,15783025,Piazza,723,Germany,Male,37,3,121239.65,94662.0,2,0,0,0,Mid-Life Adult (31-50),Short Term,High,Low Balance,High | Low Balance | Mid-Life Adult (31-50) | Short Term
8985,15726289,Cawood,645,France,Male,25,0,42669.37,174400.0,1,0,0,0,Young Adult (18-30),Short Term,Medium,High Balance,Medium | High Balance | Young Adult (18-30) | Short Term
8986,15802118,Ignatieff,664,Spain,Male,41,7,164924.11,123429.0,1,1,1,0,Mid-Life Adult (31-50),Long Term,Medium,High Balance,Medium | High Balance | Mid-Life Adult (31-50) | Long Term
8987,15607990,Gallo,760,Spain,Male,43,6,157337.29,175736.0,1,1,1,0,Mid-Life Adult (31-50),Long Term,High,High Balance,High | High Balance | Mid-Life Adult (31-50) | Long Term
8988,15695932,Yelverton,766,Spain,Male,36,5,153831.6,78381.0,1,1,1,0,Mid-Life Adult (31-50),Long Term,High,Low Balance,High | Low Balance | Mid-Life Adult (31-50) | Long Term
8989,15812279,William,634,France,Male,37,5,168781.8,115346.0,2,0,0,0,Mid-Life Adult (31-50),Long Term,Medium,High Balance,Medium | High Balance | Mid-Life Adult (31-50) | Long Term
8990,15687558,Mault,640,Germany,Female,31,10,168469.65,118613.0,1,0,0,0,Mid-Life Adult (31-50),Long Term,Medium,High Balance,Medium | High Balance | Mid-Life Adult (31-50) | Long Term
8991,15729065,Mackay,784,Germany,Male,28,2,170829.87,109960.0,2,1,1,0,Young Adult (18-30),Short Term,High,High Balance,High | High Balance | Young Adult (18-30) | Short Term
8992,15698902,McIntyre,547,Germany,Female,42,1,86207.49,142703.0,1,0,0,1,Mid-Life Adult (31-50),Short Term,Low,High Balance,Low | High Balance | Mid-Life Adult (31-50) | Short Term
8993,15570192,Henry,608,Germany,Female,40,8,61164.45,121729.0,1,0,0,0,Mid-Life Adult (31-50),Long Term,Medium,High Balance,Medium | High Balance | Mid-Life Adult (31-50) | Long Term
8994,15809265,Kao,547,French,Female,35,4,133287.73,0.0,1,1,1,0,Mid-Life Adult (31-50),Long Term,Low,Low Balance,Low | Low Balance | Mid-Life Adult (31-50) | Long Term
8995,15745201,Frewin,612,France,Female,43,4,77128.23,139496.0,2,1,1,0,Mid-Life Adult (31-50),Long Term,Medium,High Balance,Medium | High Balance | Mid-Life Adult (31-50) | Long Term
8996,15580623,Yefremova,573,Spain,Male,28,8,77660.03,0.0,2,0,0,0,Young Adult (18-30),Long Term,Low,Low Balance,Low | Low Balance | Young Adult (18-30) | Long Term
8997,15578156,Anenechukwu,615,Spain,Male,32,5,56897.1,138522.0,1,1,1,0,Mid-Life Adult (31-50),Long Term,Medium,High Balance,Medium | High Balance | Mid-Life Adult (31-50) | Long Term
8998,15631063,Trentino,710,France,Female,33,2,72945.32,0.0,2,0,0,0,Mid-Life Adult (31-50),Short Term,High,Low Balance,High | Low Balance | Mid-Life Adult (31-50) | Short Term
8999,15692577,Tomlinson,674,Germany,Female,38,10,45418.12,83728.0,1,0,0,0,Mid-Life Adult (31-50),Long Term,Medium,Low Balance,Medium | Low Balance | Mid-Life Adult (31-50) | Long Term
9000,15810910,Royston,702,Spain,Female,38,9,158527.45,0.0,2,1,1,0,Mid-Life Adult (31-50),Long Term,High,Low Balance,High | Low Balance | Mid-Life Adult (31-50) | Long Term
9001,15723217,Cremonesi,616,France,Male,37,9,111312.96,0.0,1,0,0,0,Mid-Life Adult (31-50),Long Term,Medium,Low Balance,Medium | Low Balance | Mid-Life Adult (31-50) | Long Term
9002,15733111,Yeh,688,Spain,Male,32,6,138759.15,124179.0,1,1,1,0,Mid-Life Adult (31-50),Long Term,Medium,High Balance,Medium | High Balance | Mid-Life Adult (31-50) | Long Term
9003,15610727,Ch'in,605,French,Male,36,7,190588.59,128829.0,1,0,0,0,Mid-Life Adult (31-50),Long Term,Medium,High Balance,Medium | High Balance | Mid-Life Adult (31-50) | Long Term
9004,15792720,Martinez,676,French,Male,33,6,79099.64,171491.0,1,0,0,0,Mid-Life Adult (31-50),Long Term,Medium,High Balance,Medium | High Balance | Mid-Life Adult (31-50) | Long Term
9005,15723153,Wearing,708,Spain,Male,33,3,138613.21,0.0,2,0,0,0,Mid-Life Adult (31-50),Short Term,High,Low Balance,High | Low Balance | Mid-Life Adult (31-50) | Short Term
9006,15802823,Maclean,745,Spain,Female,38,7,194230.82,0.0,2,1,1,0,Mid-Life Adult (31-50),Long Term,High,Low Balance,High | Low Balance | Mid-Life Adult (31-50) | Long Term
9007,15756118,T'ao,661,Spain,Male,20,8,110252.53,0.0,1,0,0,0,Young Adult (18-30),Long Term,Medium,Low Balance,Medium | Low Balance | Young Adult (18-30) | Long Term
9008,15684934,Rose,726,France,Male,31,9,106117.3,0.0,2,1,1,0,Mid-Life Adult (31-50),Long Term,High,Low Balance,High | Low Balance | Mid-Life Adult (31-50) | Long Term
9009,15776936,Whitworth,475,France,Male,40,7,169642.13,160818.0,1,1,1,1,Mid-Life Adult (31-50),Long Term,Low,High Balance,Low | High Balance | Mid-Life Adult (31-50) | Long Term
9010,15729087,Suttor,751,Germany,Male,54,9,116179.92,156368.0,2,1,1,0,Older Adult (51+),Long Term,High,High Balance,High | High Balance | Older Adult (51+) | Long Term
9011,15786463,Hsing,645,Germany,Female,59,8,91.75,121670.0,2,0,0,1,Older Adult (51+),Long Term,Medium,High Balance,Medium | High Balance | Older Adult (51+) | Long Term
9012,15717498,Boni,775,French,Male,42,6,187839.9,133970.0,2,1,1,0,Mid-Life Adult (31-50),Long Term,High,High Balance,High | High Balance | Mid-Life Adult (31-50) | Long Term
9013,15718406,Marshall,540,France,Male,41,3,121098.65,0.0,2,0,0,0,Mid-Life Adult (31-50),Short Term,Low,Low Balance,Low | Low Balance | Mid-Life Adult (31-50) | Short Term
9014,15799468,Catchpole,591,France,Female,34,3,30972.06,96127.0,1,0,0,0,Mid-Life Adult (31-50),Short Term,Low,Low Balance,Low | Low Balance | Mid-Life Adult (31-50) | Short Term
9015,15626383,Tang,596,Spain,Male,60,7,30314.04,121908.0,1,1,1,0,Older Adult (51+),Long Term,Low,High Balance,Low | High Balance | Older Adult (51+) | Long Term
9016,15597385,Siddons,573,Spain,Male,41,5,14479.29,0.0,2,1,1,0,Mid-Life Adult (31-50),Long Term,Low,Low Balance,Low | Low Balance | Mid-Life Adult (31-50) | Long Term
9017,15570271,Wan,577,Spain,Male,31,6,196395.25,0.0,1,1,1,0,Mid-Life Adult (31-50),Long Term,Low,Low Balance,Low | Low Balance | Mid-Life Adult (31-50) | Long Term
9018,15690330,Efimov,830,Germany,Female,40,8,19512.38,77702.0,1,1,1,0,Mid-Life Adult (31-50),Long Term,High,Low Balance,High | Low Balance | Mid-Life Adult (31-50) | Long Term
9019,15680611,Rose,663,France,Male,67,9,72318.77,0.0,3,1,1,0,Older Adult (51+),Long Term,Medium,Low Balance,Medium | Low Balance | Older Adult (51+) | Long Term
9020,15810227,Fanucci,421,French,Male,34,2,96615.23,0.0,2,1,1,0,Mid-Life Adult (31-50),Short Term,Low,Low Balance,Low | Low Balance | Mid-Life Adult (31-50) | Short Term
9021,15807194,Iweobiegbulam,718,Spain,Male,34,5,30772.22,113922.0,2,0,0,0,Mid-Life Adult (31-50),Long Term,High,High Balance,High | High Balance | Mid-Life Adult (31-50) | Long Term
9022,15712199,Ijendu,655,Germany,Female,61,2,161217.18,183998.0,2,1,1,0,Older Adult (51+),Short Term,Medium,High Balance,Medium | High Balance | Older Adult (51+) | Short Term
9023,15694995,O'Sullivan,712,France,Male,23,2,66795.78,0.0,2,1,1,0,Young Adult (18-30),Short Term,High,Low Balance,High | Low Balance | Young Adult (18-30) | Short Term
9024,15723400,Hutchinson,663,France,Male,28,4,123969.64,0.0,2,1,1,0,Young Adult (18-30),Long Term,Medium,Low Balance,Medium | Low Balance | Young Adult (18-30) | Long Term
9025,15654772,Kwemto,640,France,Female,47,6,13783.77,89799.0,2,1,1,1,Mid-Life Adult (31-50),Long Term,Medium,Low Balance,Medium | Low Balance | Mid-Life Adult (31-50) | Long Term
9026,15574743,Chiu,577,Spain,Male,29,2,168924.41,0.0,1,1,1,0,Young Adult (18-30),Short Term,Low,Low Balance,Low | Low Balance | Young Adult (18-30) | Short Term
9027,15807593,Berry,546,Spain,Female,36,7,134778.01,85661.0,1,0,0,0,Mid-Life Adult (31-50),Long Term,Low,Low Balance,Low | Low Balance | Mid-Life Adult (31-50) | Long Term
9028,15686718,Hung,802,Germany,Male,37,9,119782.89,115569.0,1,1,1,0,Mid-Life Adult (31-50),Long Term,High,High Balance,High | High Balance | Mid-Life Adult (31-50) | Long Term
9029,15695299,Mordvinova,590,French,Female,45,2,52167.97,81828.0,1,0,0,0,Mid-Life Adult (31-50),Short Term,Low,Low Balance,Low | Low Balance | Mid-Life Adult (31-50) | Short Term
9030,15722701,Bruno,594,Germany,Male,18,1,167689.56,132695.0,1,0,0,0,Young Adult (18-30),Short Term,Low,High Balance,Low | High Balance | Young Adult (18-30) | Short Term
9031,15799635,Arbour,577,Spain,Male,51,2,140800.66,108867.0,1,0,0,1,Older Adult (51+),Short Term,Low,High Balance,Low | High Balance | Older Adult (51+) | Short Term
9032,15742323,Barese,541,French,Male,39,7,19823.02,0.0,2,0,0,0,Mid-Life Adult (31-50),Long Term,Low,Low Balance,Low | Low Balance | Mid-Life Adult (31-50) | Long Term
9033,15658435,Hingston,781,French,Female,27,5,72969.9,0.0,2,0,0,0,Young Adult (18-30),Long Term,High,Low Balance,High | Low Balance | Young Adult (18-30) | Long Term
9034,15586029,Davis,806,Germany,Male,34,2,143711.02,96153.0,2,0,0,0,Mid-Life Adult (31-50),Short Term,High,Low Balance,High | Low Balance | Mid-Life Adult (31-50) | Short Term
9035,15772337,Lawrence,723,Germany,Female,49,0,180862.26,153856.0,1,1,1,1,Mid-Life Adult (31-50),Short Term,High,High Balance,High | High Balance | Mid-Life Adult (31-50) | Short Term
9036,15807555,Chung,535,France,Male,45,2,125658.28,0.0,2,0,0,0,Mid-Life Adult (31-50),Short Term,Low,Low Balance,Low | Low Balance | Mid-Life Adult (31-50) | Short Term
9037,15603378,Padovano,768,France,Female,36,3,125870.5,141335.0,1,1,1,0,Mid-Life Adult (31-50),Short Term,High,High Balance,High | High Balance | Mid-Life Adult (31-50) | Short Term
9038,15792862,Blinova,653,Germany,Male,41,1,15126.32,104584.0,1,0,0,1,Mid-Life Adult (31-50),Short Term,Medium,High Balance,Medium | High Balance | Mid-Life Adult (31-50) | Short Term
9039,15657349,Carter,803,Germany,Female,50,8,22457.25,98173.0,1,0,0,1,Mid-Life Adult (31-50),Long Term,High,High Balance,High | High Balance | Mid-Life Adult (31-50) | Long Term
9040,15777614,Webb,545,Spain,Female,44,1,82614.89,0.0,2,1,1,0,Mid-Life Adult (31-50),Short Term,Low,Low Balance,Low | Low Balance | Mid-Life Adult (31-50) | Short Term
9041,15653952,T'an,581,Germany,Female,38,3,32919.42,135157.0,1,1,1,0,Mid-Life Adult (31-50),Short Term,Low,High Balance,Low | High Balance | Mid-Life Adult (31-50) | Short Term
9042,15724336,Yates,513,Germany,Female,49,5,126223.84,171601.0,1,0,0,0,Mid-Life Adult (31-50),Long Term,Low,High Balance,Low | High Balance | Mid-Life Adult (31-50) | Long Term
9043,15689594,Su,731,France,Male,29,5,112010.02,179539.0,1,0,0,0,Young Adult (18-30),Long Term,High,High Balance,High | High Balance | Young Adult (18-30) | Long Term
9044,15801920,Christian,727,Germany,Male,39,5,180962.32,80615.0,2,0,0,0,Mid-Life Adult (31-50),Long Term,High,Low Balance,High | Low Balance | Mid-Life Adult (31-50) | Long Term
9045,15653347,Chiu,560,Spain,Male,47,1,128882.66,0.0,1,0,0,1,Mid-Life Adult (31-50),Short Term,Low,Low Balance,Low | Low Balance | Mid-Life Adult (31-50) | Short Term
9046,15749951,Sacco,766,Germany,Male,27,5,177614.17,126286.0,1,0,0,1,Young Adult (18-30),Long Term,High,High Balance,High | High Balance | Young Adult (18-30) | Long Term
9047,15648178,Lettiere,630,Germany,Female,23,4,174570.55,137965.0,1,1,1,0,Young Adult (18-30),Long Term,Medium,High Balance,Medium | High Balance | Young Adult (18-30) | Long Term
9048,15738662,Daluchi,652,Germany,Male,41,9,178373.93,159434.0,1,0,0,0,Mid-Life Adult (31-50),Long Term,Medium,High Balance,Medium | High Balance | Mid-Life Adult (31-50) | Long Term
9049,15640855,T'ien,729,Germany,Male,40,5,103396.08,113575.0,2,0,0,0,Mid-Life Adult (31-50),Long Term,High,High Balance,High | High Balance | Mid-Life Adult (31-50) | Long Term
9050,15584288,Hung,629,France,Female,33,6,59129.72,0.0,2,1,1,0,Mid-Life Adult (31-50),Long Term,Medium,Low Balance,Medium | Low Balance | Mid-Life Adult (31-50) | Long Term
9051,15760988,Liu,667,Germany,Male,33,9,683.37,124573.0,2,0,0,0,Mid-Life Adult (31-50),Long Term,Medium,High Balance,Medium | High Balance | Mid-Life Adult (31-50) | Long Term
9052,15569624,Feng,671,Germany,Female,31,6,145567.34,105865.0,2,0,0,0,Mid-Life Adult (31-50),Long Term,Medium,High Balance,Medium | High Balance | Mid-Life Adult (31-50) | Long Term
9053,15597949,Gilbert,768,Germany,Female,47,5,48137.08,104553.0,1,0,0,1,Mid-Life Adult (31-50),Long Term,High,High Balance,High | High Balance | Mid-Life Adult (31-50) | Long Term
9054,15604551,Robb,732,France,Female,35,3,90876.95,0.0,2,0,0,0,Mid-Life Adult (31-50),Short Term,High,Low Balance,High | Low Balance | Mid-Life Adult (31-50) | Short Term
9055,15617476,Manfrin,546,French,Female,30,5,198543.09,0.0,2,1,1,0,Young Adult (18-30),Long Term,Low,Low Balance,Low | Low Balance | Young Adult (18-30) | Long Term
9056,15645323,Chinwenma,630,French,Male,55,2,106202.07,0.0,1,1,1,1,Older Adult (51+),Short Term,Medium,Low Balance,Medium | Low Balance | Older Adult (51+) | Short Term
9057,15793311,Smith,765,Germany,Female,46,8,166896.01,119493.0,2,1,1,1,Mid-Life Adult (31-50),Long Term,High,High Balance,High | High Balance | Mid-Life Adult (31-50) | Long Term
9058,15764153,Rowe,704,France,Female,33,0,74804.36,130499.0,2,1,1,0,Mid-Life Adult (31-50),Short Term,High,High Balance,High | High Balance | Mid-Life Adult (31-50) | Short Term
9059,15802560,Moran,470,Spain,Female,48,6,116971.05,140576.0,1,1,1,0,Mid-Life Adult (31-50),Long Term,Low,High Balance,Low | High Balance | Mid-Life Adult (31-50) | Long Term
9060,15728608,Walker,688,Germany,Female,34,9,163783.0,91026.0,2,1,1,0,Mid-Life Adult (31-50),Long Term,Medium,Low Balance,Medium | Low Balance | Mid-Life Adult (31-50) | Long Term
9061,15770474,Myers,685,France,Female,33,1,70221.13,0.0,3,1,1,1,Mid-Life Adult (31-50),Short Term,Medium,Low Balance,Medium | Low Balance | Mid-Life Adult (31-50) | Short Term
9062,15724444,Wall,567,French,Female,38,1,107841.77,125878.0,2,1,1,0,Mid-Life Adult (31-50),Short Term,Low,High Balance,Low | High Balance | Mid-Life Adult (31-50) | Short Term
9063,15753110,McKay,720,Spain,Male,64,3,79623.28,45753.0,2,0,0,1,Older Adult (51+),Short Term,High,Low Balance,High | Low Balance | Older Adult (51+) | Short Term
9064,15711521,Egobudike,609,France,Male,39,3,138399.67,121779.0,1,1,1,0,Mid-Life Adult (31-50),Short Term,Medium,High Balance,Medium | High Balance | Mid-Life Adult (31-50) | Short Term
9065,15632816,Williams,521,Germany,Female,49,2,182765.14,127949.0,1,1,1,0,Mid-Life Adult (31-50),Short Term,Low,High Balance,Low | High Balance | Mid-Life Adult (31-50) | Short Term
9066,15693637,Ochoa,556,French,Female,30,7,186648.19,0.0,2,1,1,0,Young Adult (18-30),Long Term,Low,Low Balance,Low | Low Balance | Young Adult (18-30) | Long Term
9067,15725509,Otutodilinna,662,Germany,Male,30,5,149587.92,115287.0,2,1,1,0,Young Adult (18-30),Long Term,Medium,High Balance,Medium | High Balance | Young Adult (18-30) | Long Term
9068,15684645,Ajuluchukwu,704,Germany,Male,41,9,129050.67,62078.0,2,0,0,0,Mid-Life Adult (31-50),Long Term,High,Low Balance,High | Low Balance | Mid-Life Adult (31-50) | Long Term
9069,15692235,Bellucci,750,French,Female,38,1,47764.99,0.0,2,0,0,0,Mid-Life Adult (31-50),Short Term,High,Low Balance,High | Low Balance | Mid-Life Adult (31-50) | Short Term
9070,15777459,Gordon,619,Spain,Female,32,4,172792.43,175406.0,2,1,1,1,Mid-Life Adult (31-50),Long Term,Medium,High Balance,Medium | High Balance | Mid-Life Adult (31-50) | Long Term
9071,15656937,Johnston,468,Spain,Male,26,1,64436.16,131643.0,1,0,0,0,Young Adult (18-30),Short Term,Low,High Balance,Low | High Balance | Young Adult (18-30) | Short Term
9072,15610643,De Luca,435,Germany,Male,44,3,167461.5,151740.0,1,0,0,0,Mid-Life Adult (31-50),Short Term,Low,High Balance,Low | High Balance | Mid-Life Adult (31-50) | Short Term
9073,15777315,Hill,529,France,Male,43,6,98348.66,93616.0,2,0,0,0,Mid-Life Adult (31-50),Long Term,Low,Low Balance,Low | Low Balance | Mid-Life Adult (31-50) | Long Term
9074,15611058,Eluemuno,702,Germany,Female,60,5,41536.59,138598.0,2,1,1,1,Older Adult (51+),Long Term,High,High Balance,High | High Balance | Older Adult (51+) | Long Term
9075,15630413,Howarth,608,France,Female,41,5,72462.25,0.0,2,1,1,0,Mid-Life Adult (31-50),Long Term,Medium,Low Balance,Medium | Low Balance | Mid-Life Adult (31-50) | Long Term
9076,15635942,Thomson,576,French,Male,40,9,112465.19,0.0,2,0,0,1,Mid-Life Adult (31-50),Long Term,Low,Low Balance,Low | Low Balance | Mid-Life Adult (31-50) | Long Term
9077,15648858,King,666,France,Female,27,1,64511.44,85225.0,1,1,1,0,Young Adult (18-30),Short Term,Medium,Low Balance,Medium | Low Balance | Young Adult (18-30) | Short Term
9078,15810732,Grant,730,France,Female,36,8,91830.75,148749.0,2,0,0,0,Mid-Life Adult (31-50),Long Term,High,High Balance,High | High Balance | Mid-Life Adult (31-50) | Long Term
9079,15705448,Gilbert,647,Germany,Male,52,7,190806.36,130013.0,1,1,1,1,Older Adult (51+),Long Term,Medium,High Balance,Medium | High Balance | Older Adult (51+) | Long Term
9080,15730488,Richmond,516,Spain,Female,27,1,112311.15,0.0,1,1,1,0,Young Adult (18-30),Short Term,Low,Low Balance,Low | Low Balance | Young Adult (18-30) | Short Term
9081,15620443,Fiorentino,711,France,Female,81,6,72276.24,0.0,2,1,1,0,Older Adult (51+),Long Term,High,Low Balance,High | Low Balance | Older Adult (51+) | Long Term
9082,15741078,Greece,736,French,Male,54,7,84920.49,111729.0,2,1,1,0,Older Adult (51+),Long Term,High,High Balance,High | High Balance | Older Adult (51+) | Long Term
9083,15753161,Dickson,768,France,Female,36,5,17348.56,180169.0,2,0,0,0,Mid-Life Adult (31-50),Long Term,High,High Balance,High | High Balance | Mid-Life Adult (31-50) | Long Term
9084,15711396,Henderson,427,Spain,Male,40,8,82870.75,0.0,2,1,1,0,Mid-Life Adult (31-50),Long Term,Low,Low Balance,Low | Low Balance | Mid-Life Adult (31-50) | Long Term
9085,15593499,Stevens,686,Spain,Female,47,6,32080.69,0.0,1,0,0,1,Mid-Life Adult (31-50),Long Term,Medium,Low Balance,Medium | Low Balance | Mid-Life Adult (31-50) | Long Term
9086,15579189,Mitchell,690,France,Female,42,5,120512.08,0.0,2,1,1,0,Mid-Life Adult (31-50),Long Term,Medium,Low Balance,Medium | Low Balance | Mid-Life Adult (31-50) | Long Term
